split,smiles,scaffold
train,Cc1ccc(-c2nnc(SCc3ccccc3)o2)c(O)c1,C1CCC(CCC2CCC(C3CCCCC3)C2)CC1
train,COc1ccccc1-c1nnc(SCc2ccccc2)o1,C1CCC(CCC2CCC(C3CCCCC3)C2)CC1
train,CCOc1ccccc1-c1nnc(SCc2ccccc2)o1,C1CCC(CCC2CCC(C3CCCCC3)C2)CC1
train,Nc1ccccc1-c1nnc(SCc2ccccc2)o1,C1CCC(CCC2CCC(C3CCCCC3)C2)CC1
train,O=[N+]([O-])c1ccccc1-c1nnc(SCc2ccccc2)o1,C1CCC(CCC2CCC(C3CCCCC3)C2)CC1
train,Cc1ccccc1-c1nnc(SCc2ccccc2)o1,C1CCC(CCC2CCC(C3CCCCC3)C2)CC1
train,Fc1ccccc1-c1nnc(SCc2ccccc2)o1,C1CCC(CCC2CCC(C3CCCCC3)C2)CC1
train,Cc1c(Cc2ccccc2)sc(NCC(=O)COc2ccc3ccccc3c2)c1C(N)=O,CC(CCC1CCC(CC2CCCCC2)C1)CCC1CCC2CCCCC2C1
train,O=C1NN(c2ccc(F)cc2)C(=O)/C1=C\c1cccc(OCc2ccccc2F)c1,CC1CC(C2CCCCC2)C(C)C1CC1CCCC(CCC2CCCCC2)C1
train,Nc1nc(N)c2c(n1)[nH]c1cccc(Sc3ccc4ccccc4c3)c12,C1CCC2CC(CC3CCCC4CC5CCCCC5C34)CCC2C1
train,O=C(N[C@@H](CO)Cc1ccccc1)c1cc2cc(Cl)ccc2[nH]1,CC(CCCC1CCCCC1)C1CC2CCCCC2C1
train,O=c1[nH]c(Cc2ccccc2)cn2c1cc1cc(Cl)ccc12,CC1CC(CC2CCCCC2)CC2C1CC1CCCCC12
train,Cc1c2cc(Cl)ccc2n2cc(Cc3ccccc3)[nH]c(=O)c12,CC1CC(CC2CCCCC2)CC2C1CC1CCCCC12
train,CCc1c2cc(C(F)(F)F)ccc2n2cc(Cc3ccccc3)[nH]c(=O)c12,CC1CC(CC2CCCCC2)CC2C1CC1CCCCC12
train,O=C1Nc2ccccc2/C1=C/c1ccc(-c2cccs2)s1,CC1CC2CCCCC2C1CC1CCC(C2CCCC2)C1
train,C=c1[nH]/c(=C\c2c(O)[nH]c3ccc(F)cc23)c(C)c1C(=O)NCC[NH+](CC)CC,CC1CCC(CC2CCC3CCCCC32)C1
train,Cc1cc(=O)n2nc(SCc3cccc(Cl)c3)[nH]c2n1,CC1CCCC2CC(CCC3CCCCC3)CC12
train,C=C1C[C@@](CBr)(c2ccc(F)cc2)OC1=O,CC1CC(C2CCCCC2)CC1C
train,C=C1C[C@](CI)(c2ccccc2)OC1=O,CC1CC(C2CCCCC2)CC1C
train,C=C1C[C@@](CI)(c2ccc(F)cc2)OC1=O,CC1CC(C2CCCCC2)CC1C
train,Cc1cccc2c(CCC(=O)[O-])c(SSc3[nH]c4c(C)cccc4c3CCC(=O)[O-])[nH]c12,C1CCC2CC(CCC3CC4CCCCC4C3)CC2C1
train,O=C1c2cc(F)ccc2Nc2ccccc2N1Cc1ccccc1,CC1C2CCCCC2CC2CCCCC2C1CC1CCCCC1
train,N#C[C@@H]1C(c2ccccc2)=Nc2c(c(-c3cccs3)nn2-c2ccccc2)[C@]12C(=O)Nc1ccc(Cl)cc12,CC1CC2CCCCC2C12CC(C1CCCCC1)CC1C(C3CCCCC3)CC(C3CCCC3)C12
train,Cn1cc(C2=C(c3coc4cc(OCC5CC5)ccc34)C(=O)NC2=O)c2cc(F)c(Cl)cc21,CC1CC(C)C(C2CCC3CC(CCC4CC4)CCC32)C1C1CCC2CCCCC21
train,Cn1cc(C2=C(c3coc4cc(OCC5CCC5)ccc34)C(=O)NC2=O)c2cc(F)c(Cl)cc21,CC1CC(C)C(C2CCC3CC(CCC4CCC4)CCC32)C1C1CCC2CCCCC21
train,COc1cccc2c(C3=C(c4cn(C)c5cc(-c6ccc(Cl)cc6)c(F)cc45)C(=O)NC3=O)coc12,CC1CC(C)C(C2CCC3CC(C4CCCCC4)CCC32)C1C1CCC2CCCCC21
train,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(C3CC3)ccc21,CC1CC(C)C(C2CCC3CCC(C4CC4)CC32)C1C1CCC2CCCCC21
train,Cn1cc(C2=C(c3coc4ccc(F)cc34)C(=O)NC2=O)c2cc(C#CC3CC3)ccc21,CC1CC(C)C(C2CCC3CCC(CCC4CC4)CC32)C1C1CCC2CCCCC21
train,Cn1cc(C2=C(c3coc4ccc(F)cc34)C(=O)NC2=O)c2cc3c(cc21)OCO3,CC1CC(C)C(C2CCC3CC4CCCC4CC32)C1C1CCC2CCCCC21
train,Cn1cc(C2=C(c3coc4cc(F)c(F)cc34)C(=O)NC2=O)c2ccc3ccccc3c21,CC1CC(C)C(C2CCC3C4CCCCC4CCC32)C1C1CCC2CCCCC21
train,COc1cc(C2=C(c3cn(CCN4CC[NH+](C)CC4)c4ccccc34)C(=O)NC2=O)c2occc2c1,CC1CC(C)C(C2CC(CCC3CCCCC3)C3CCCCC32)C1C1CCCC2CCCC21
train,Cn1cc(C2=C(c3cn(CCCn4ccnc4)c4ccccc34)C(=O)NC2=O)c2ncccc21,CC1CC(C)C(C2CC(CCCC3CCCC3)C3CCCCC32)C1C1CCC2CCCCC21
train,COc1ccc2c(c1)c(C1=C(n3ccc4ncccc43)C(=O)NC1=O)cn2CCCn1ccnc1,CC1CC(C)C(C2CC(CCCC3CCCC3)C3CCCCC32)C1C1CCC2CCCCC21
train,O=C1NC(=O)C(n2ccc3ncccc32)=C1c1cn(CCCn2ccnc2)c2ccc(Br)cc12,CC1CC(C)C(C2CC(CCCC3CCCC3)C3CCCCC32)C1C1CCC2CCCCC21
train,O=C1NC(=O)C(n2ccc3ncccc32)=C1c1cn(CCCn2ccnc2)c2cc(Br)ccc12,CC1CC(C)C(C2CC(CCCC3CCCC3)C3CCCCC32)C1C1CCC2CCCCC21
train,O=C1NC(=O)C(n2ccc3ncccc32)=C1c1cn(CCCn2ccnc2)c2cc(F)ccc12,CC1CC(C)C(C2CC(CCCC3CCCC3)C3CCCCC32)C1C1CCC2CCCCC21
train,COc1ccccc1CCN(C)c1cc(-c2ccncn2)cc(=O)n1C,CC1CC(CCCC2CCCCC2)CC(C2CCCCC2)C1
train,O=C1NC(=O)C(c2cncc3ccoc23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,CC1CC(C)C(C2CC3CCC(C(C)C4CCCCC4)CC4CCCC2C43)C1C1CCCC2CCCC21
train,O=C1NC(=O)C(c2cn3c4c(cc(F)cc24)CN(C(=O)N2CCOCC2)CC3)=C1c1coc2ccccc12,CC1CC(C)C(C2CC3CCC(C(C)C4CCCCC4)CC4CCCC2C43)C1C1CCC2CCCCC21
train,O=C1NC(=O)C(c2cn3c4c(cc(F)cc24)CN(C(=O)N2CCCCC2)CC3)=C1c1coc2ccccc12,CC1CC(C)C(C2CC3CCC(C(C)C4CCCCC4)CC4CCCC2C43)C1C1CCC2CCCCC21
train,O=C1NC(=O)C(c2cn3c4c(cccc24)CN(C(=O)Cc2ccncc2)CC3)=C1c1coc2ccccc12,CC(CC1CCCCC1)C1CCC2CC(C3C(C)CC(C)C3C3CCC4CCCCC43)C3CCCC(C1)C23
train,O=C1NC(=O)C(c2cn3c4c(cc(Br)cc24)C[NH2+]CC3)=C1c1coc2ccccc12,CC1CC(C)C(C2CC3CCCCC4CCCC2C43)C1C1CCC2CCCCC21
train,O=C1NC(=O)C(c2cn3c4c(cc(F)cc24)C[NH2+]CC3)=C1c1coc2ccccc12,CC1CC(C)C(C2CC3CCCCC4CCCC2C43)C1C1CCC2CCCCC21
train,Cn1cc(C2=C(c3c[nH+]c4ccccn34)C(=O)NC2=O)c2cc3c(cc21)OCO3,CC1CC(C)C(C2CCC3CC4CCCC4CC32)C1C1CCC2CCCCC21
train,COc1cc(C2=C(c3cn(CC[NH+]4CCOCC4)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,CC1CC(C)C(C2CC(CCC3CCCCC3)C3CCCCC32)C1C1CCCCC1
train,COc1cc(C2=C(c3cn(CCCN4CC[NH+](C)CC4)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,CC1CC(C)C(C2CC(CCCC3CCCCC3)C3CCCCC32)C1C1CCCCC1
train,CCCn1cnc([C@H]2C=C(C3=C(c4noc5ccccc45)C(=O)NC3=O)c3ccccc32)c1,CC1CC(C)C(C2CC(C3CCCC3)C3CCCCC32)C1C1CCC2CCCCC21
train,COc1cc2c(C[NH2+]C3CCN(S(C)(=O)=O)CC3)cc3c(c2cc1OC)C(=O)NC3=O,CC1CC(C)C2C1CC(CCC1CCCCC1)C1CCCCC12
train,COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@@](C)(=N)=O)c2)n1,C1CCC(CC2CCCC(C3CCCCC3)C2)CC1
train,O=C(N[C@@H]1CCCCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,Cn1cc(C2=C(c3cn(C4CC[NH+](CC5CC5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,CC1CC(C)C(C2CC(C3CCC(CC4CC4)CC3)C3CCCCC32)C1C1CCC2CCCCC21
train,Cn1cc(C2=C(c3cn(C4CC[NH+](Cc5ccccc5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,CC1CC(C)C(C2CC(C3CCC(CC4CCCCC4)CC3)C3CCCCC32)C1C1CCC2CCCCC21
train,O=C(N[C@@H]1C[NH2+]CCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@@H]1C[NH2+]C[C@H]1NC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@@H]1C[NH2+]C[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@@H]1CCC[C@H]1COC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CCC1CCCC1CC(C)C1CCCCC1)C1CCC(C(C)C2CCCCC2)CC1
train,O=C(N[C@@H]1C[N@H+]2CC[C@H](CC2)[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CC2CCC(CC2)C1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@@H]1CCC[C@@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@@H]1C[NH2+]C[C@@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,CC(=O)Nc1cccc(O)c1C(=O)c1c(O)cc(C(=O)O[C@@H]2CCC[C@H]2NC(=O)c2ccc(O)cc2)cc1O,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@H]1C[NH2+]CCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@H]1CS(=O)(=O)CCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCC(C)(C)CC1CC(C)C1CCCCC1)C1CCC(C(C)C2CCCCC2)CC1
train,O=C(N[C@H]1CCCCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@H]1COCCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,CC(C)(C)C(=O)OCOC(=O)c1cccc(O)c1C(=O)c1c(O)cc(C(=O)O[C@@H]2C[NH2+]C[C@H]2NC(=O)c2ccc(O)cc2)cc1O,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,CCOC(=O)c1cccc(O)c1C(=O)c1c(O)cc(C(=O)O[C@@H]2CCC[C@H]2NC(=O)c2ccc(O)cc2)cc1O,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,CC(C)[NH+]1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCC1,CC1CC(C)C2C3CC(CCCCCCCCCCCC4CC(C5CCCCC45)C12)C1CCCCC13
train,COc1cccc(OC)c1C(=O)c1c(O)cc(C(=O)O[C@@H]2CCC[NH2+]C[C@H]2NC(=O)c2ccc(O)cc2)cc1O,CC(CC1CCCCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@@H]1C[NH2+]CCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2ccccc2O)c(O)c1)c1ccc(O)cc1,CC(CC1CCCCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,CC[NH+]1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCC1,CC1CC(C)C2C3CC(CCCCCCCCCCCC4CC(C5CCCCC45)C12)C1CCCCC13
train,CCCCOC(=O)c1cccc(O)c1C(=O)c1c(O)cc(C(=O)O[C@@H]2C[NH2+]C[C@H]2NC(=O)c2ccc(O)cc2)cc1O,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@@H]1C[NH2+]CCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2O)c(O)c1)c1ccc(O)cc1,CC(CC1CCCCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,CC(C)OC(=O)c1cccc(O)c1C(=O)c1c(O)cc(C(=O)O[C@@H]2CCC[C@H]2NC(=O)c2ccc(O)cc2)cc1O,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@H]1CCC[C@H]1OC(=O)c1ccc(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,CC(=O)OCOC(=O)c1cccc(O)c1C(=O)c1c(O)cc(C(=O)O[C@@H]2C[NH2+]C[C@H]2NC(=O)c2ccc(O)cc2)cc1O,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@@H]1C[NH2+]CCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2ncccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C([O-])COc1cccc(O)c1C(=O)c1c(O)cc(C(=O)O[C@@H]2CCC[C@H]2NC(=O)c2ccc(O)cc2)cc1O,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,[NH3+][C@@H]1C[C@@H](NC(=O)c2ccc(O)cc2)[C@H](OC(=O)c2cc(O)c(C(=O)c3c(O)cccc3C(=O)[O-])c(O)c2)C1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,[NH3+]C[C@H]1C[C@@H](NC(=O)c2ccc(O)cc2)[C@H](OC(=O)c2cc(O)c(C(=O)c3c(O)cccc3C(=O)[O-])c(O)c2)C1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@@H]1C[C@@H](C(=O)C(F)(F)F)C[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@@H]1C[C@H](CO)C[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@@H]1C[C@@H](CO)C[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@@H]1C[C@@H](O)C[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@@H]1CS(=O)(=O)CCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCC(C)(C)CC1CC(C)C1CCCCC1)C1CCC(C(C)C2CCCCC2)CC1
train,O=C(N[C@H]1C[NH2+]CCC[C@@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,CC(C)[C@@H]1C[C@@H](NC(=O)c2ccc(O)cc2)[C@H](OC(=O)c2cc(O)c(C(=O)c3c(O)cccc3C(=O)[O-])c(O)c2)C1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@@H]1[C@@H]2CC[C@@H](C2)[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1C2CCC(C2)C1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,[NH3+]C[C@@H]1C[C@@H](NC(=O)c2ccc(O)cc2)[C@H](OC(=O)c2cc(O)c(C(=O)c3c(O)cccc3C(=O)[O-])c(O)c2)C1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(O[C@@H]1CCC[C@H]1Oc1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1,CC(CC1CCCC1CC1CCCCC1)C1CCC(C(C)C2CCCCC2)CC1
train,O=C(OC[C@@H](Cc1ccc(O)cc1)NS(=O)(=O)c1ccccc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1,CC(CCC(CC1CCCCC1)CC(C)(C)C1CCCCC1)C1CCC(C(C)C2CCCCC2)CC1
train,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCn1cc2c2ccccc21,CC1CC(C)C2C3CC(CCCCCCCCCCCC4CC(C5CCCCC45)C12)C1CCCCC13
train,O=C(OC[C@@H](NS(=O)(=O)c1ccccc1)c1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1,CC(CCC(CC(C)(C)C1CCCCC1)C1CCCCC1)C1CCC(C(C)C2CCCCC2)CC1
train,Cc1ccc(S(=O)(=O)N2CCC[C@@H](OC(=O)c3cc(O)c(C(=O)c4c(O)cccc4C(=O)[O-])c(O)c3)[C@H](NC(=O)c3ccc(O)cc3)C2)cc1,CC(CC1CCCC(C(C)(C)C2CCCCC2)CC1CC(C)C1CCCCC1)C1CCC(C(C)C2CCCCC2)CC1
train,O=C(N[C@H](COC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)Cc1ccc(O)cc1)c1ccc(O)cc1,CC(CCC(CC1CCCCC1)CC(C)C1CCCCC1)C1CCC(C(C)C2CCCCC2)CC1
train,O=C(N[C@H](COC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)Cc1ccc(O)cc1)c1ccccc1,CC(CCC(CC1CCCCC1)CC(C)C1CCCCC1)C1CCC(C(C)C2CCCCC2)CC1
train,O=C(NCCOC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CCCCC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,C[NH+](C)[C@@H](COC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)Cc1ccc(O)cc1,CC(CCCCC1CCCCC1)C1CCC(C(C)C2CCCCC2)CC1
train,CS(=O)(=O)N[C@@H](COC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)Cc1ccc(O)cc1,CC(CCCCC1CCCCC1)C1CCC(C(C)C2CCCCC2)CC1
train,COC(=O)c1cccc(O)c1C(=O)c1c(O)cc(C(=O)OC[C@@H](Cc2ccc(O)cc2)NS(=O)(=O)c2ccccc2)cc1O,CC(CCC(CC1CCCCC1)CC(C)(C)C1CCCCC1)C1CCC(C(C)C2CCCCC2)CC1
train,O=C(OC[C@H](Cc1ccc(O)cc1)NS(=O)(=O)c1ccccc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1,CC(CCC(CC1CCCCC1)CC(C)(C)C1CCCCC1)C1CCC(C(C)C2CCCCC2)CC1
train,Nc1nccc(-c2c[nH]c3c(Br)ccc(O)c23)n1,C1CCC(C2CCC3CCCCC32)CC1
train,O=C(N[C@@H]1CCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C1CCC2C(C1)CCC2C1CCCC1
train,NC(=[NH2+])SCCCn1c(-c2cc3ccccc3s2)c(C2=CC(=O)NC2=O)c2ccccc21,CC1CC(C)C(C2C3CCCCC3CC2C2CC3CCCCC3C2)C1
train,CN1CC[NH+](C[C@@H]2CCn3cc(c4ccccc43)C3=C(C(=O)NC3=O)c3cn(c4ccccc34)CCO2)CC1,CC1CC(C)C2C3CC(CCC(CC4CCCCC4)CCCC4CC(C5CCCCC45)C12)C1CCCCC13
train,O=C(O[C@@H]1C[NH2+]C[C@H]1Cc1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1,CC(CC1CCCC1CC1CCCCC1)C1CCC(C(C)C2CCCCC2)CC1
train,O=C(O[C@@H]1CCC[C@H]1Cc1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1,CC(CC1CCCC1CC1CCCCC1)C1CCC(C(C)C2CCCCC2)CC1
train,[NH3+]C[C@@H]1C[C@H](NC(=O)c2ccc(O)cc2)[C@H](OC(=O)c2cc(O)c(C(=O)c3c(O)cccc3C(=O)[O-])c(O)c2)C1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@H]1C[C@@H](CO)C[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@H]1C[C@H](CO)C[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,[NH3+][C@@H]1C[C@H](NC(=O)c2ccc(O)cc2)[C@H](OC(=O)c2cc(O)c(C(=O)c3c(O)cccc3C(=O)[O-])c(O)c2)C1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@H]1C[C@H](O)C[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,O=C(N[C@H]1C[C@@H](O)C[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,[NH3+]C[C@H]1C[C@H](NC(=O)c2ccc(O)cc2)[C@H](OC(=O)c2cc(O)c(C(=O)c3c(O)cccc3C(=O)[O-])c(O)c2)C1,CC(CC1CCCC1CC(C)C1CCC(C(C)C2CCCCC2)CC1)C1CCCCC1
train,C[NH+](C)CCCn1nc(C2=C(c3cn(-c4cccs4)c4ccccc34)C(=O)NC2=O)c2ccccc21,CC1CC(C)C(C2CC(C3CCCC3)C3CCCCC32)C1C1CCC2CCCCC21
train,C[NH+](C)CCCn1nc(C2=C(c3cn(-c4ccc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21,CC1CC(C)C(C2CC(C3CCC4CCCCC4C3)C3CCCCC32)C1C1CCC2CCCCC21
train,C[NH+](C)CCCn1nc(C2=C(c3cn(-c4cncc5ccccc45)c4ccccc34)C(=O)NC2=O)c2ccccc21,CC1CC(C)C(C2CC(C3CCCC4CCCCC43)C3CCCCC32)C1C1CCC2CCCCC21
train,C[NH+](C)CCCn1nc(C2=C(c3cn(-c4cnc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21,CC1CC(C)C(C2CC(C3CCC4CCCCC4C3)C3CCCCC32)C1C1CCC2CCCCC21
train,O=C1NC(=O)C(c2nn(CCC[NH+]3CCOCC3)c3ccccc23)=C1c1cn(-c2ccc3ccccc3c2)c2ccccc12,CC1CC(C)C(C2CC(C3CCC4CCCCC4C3)C3CCCCC32)C1C1CC(CCCC2CCCCC2)C2CCCCC21
train,O=C1NC(=O)C(c2nn(CCC[NH+]3CCCC3)c3ccccc23)=C1c1cn(-c2ccc3ccccc3c2)c2ccccc12,CC1CC(C)C(C2CC(C3CCC4CCCCC4C3)C3CCCCC32)C1C1CC(CCCC2CCCC2)C2CCCCC21
train,CN1CC[NH+](CCCn2nc(C3=C(c4cn(-c5ccc6ccccc6c5)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,CC1CC(C)C(C2CC(C3CCC4CCCCC4C3)C3CCCCC32)C1C1CC(CCCC2CCCCC2)C2CCCCC21
