split,smiles,scaffold
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CCC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,C1CCC(CC2CCC(C3CCCCC3CC3CCCCC3)CC2)CC1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
train,CC[NH+](CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,C1CCC2CC3CCCCC3CC2C1
